Date,Day of the week,Day,Month,Year,Thighs,Tenders,Wings,Egg rolls,Crispitos,BBB,Chimichanga,BCB,Onion Rings,Catfish Nuggets,Tamales,Chicken Gizzards,Jalapeno Poppers,Potato Wedges,Hot wings,Corn dogs,Sandwich,Quesadilla,Is Holiday,Chicken,FriedSnacks,FriedBurritos,Otherfood,Price_Chicken,Price_FriedSnacks,Price_FriedBurritos,Price_Other_Food
2/23/2021,Tuesday,23,2,2021,10,19,11,2,20,7,7,13,4,3,15,9,5,4,5,8,1,6,FALSE,40,36,49,24,6.99,2.29,2.79,3.29
2/24/2021,Wednesday,24,2,2021,6,12,5,3,19,9,16,10,4,5,9,6,9,9,7,13,5,4,FALSE,23,33,57,38,6.99,2.29,2.79,3.29
2/25/2021,Thursday,25,2,2021,11,36,15,4,12,19,22,13,11,11,4,10,8,7,1,6,3,1,FALSE,62,44,70,18,6.99,2.29,2.79,3.29
2/26/2021,Friday,26,2,2021,6,31,12,1,28,15,10,13,4,7,12,10,9,15,10,12,6,2,FALSE,49,42,67,45,6.99,2.29,2.79,3.29
2/27/2021,Saturday,27,2,2021,8,8,9,1,11,16,18,12,5,2,5,8,5,12,7,13,4,4,FALSE,25,25,58,40,6.99,2.29,2.79,3.29
2/28/2021,Sunday,28,2,2021,4,1,5,1,17,13,9,11,1,1,6,6,4,9,3,10,1,1,FALSE,10,18,51,24,6.99,2.29,2.79,3.29
3/1/2021,Monday,1,3,2021,8,40,7,3,19,12,10,19,6,1,4,9,6,9,4,5,10,6,FALSE,55,26,63,34,6.99,2.29,2.79,3.29
3/2/2021,Tuesday,2,3,2021,7,23,6,6,10,15,9,14,3,6,5,5,9,8,7,14,4,1,FALSE,36,28,54,34,6.99,2.29,2.79,3.29
3/3/2021,Wednesday,3,3,2021,8,6,6,1,13,12,5,10,1,2,5,5,7,5,6,7,3,9,FALSE,20,20,41,30,6.99,2.29,2.79,3.29
3/4/2021,Thursday,4,3,2021,11,27,16,1,24,19,23,21,8,9,5,6,6,15,4,14,15,4,FALSE,54,34,88,52,6.99,2.29,2.79,3.29
3/5/2021,Friday,5,3,2021,9,39,11,4,24,11,12,21,2,1,5,7,11,11,11,16,1,1,FALSE,59,26,72,40,6.99,2.29,2.79,3.29
3/6/2021,Saturday,6,3,2021,9,37,12,6,21,11,17,16,8,4,11,6,8,2,6,5,11,6,FALSE,58,37,71,30,6.99,2.29,2.79,3.29
3/7/2021,Sunday,7,3,2021,4,11,4,1,14,5,12,12,1,3,3,6,5,9,1,7,7,5,FALSE,19,18,44,29,6.99,2.29,2.79,3.29
3/8/2021,Monday,8,3,2021,5,6,6,4,5,10,14,12,4,5,12,7,7,8,2,6,8,7,FALSE,17,35,45,31,6.99,2.29,2.79,3.29
3/9/2021,Tuesday,9,3,2021,6,6,11,6,15,20,14,15,3,1,6,8,9,3,1,9,5,7,FALSE,23,27,70,25,6.99,2.29,2.79,3.29
3/10/2021,Wednesday,10,3,2021,6,26,14,4,9,15,5,15,10,7,6,8,6,8,5,12,4,4,FALSE,46,37,48,33,6.99,2.29,2.79,3.29
3/11/2021,Thursday,11,3,2021,7,33,6,3,11,8,15,18,2,2,7,11,8,16,8,13,12,6,FALSE,46,30,55,55,6.99,2.29,2.79,3.29
3/12/2021,Friday,12,3,2021,9,9,10,4,11,10,14,13,4,2,1,9,7,11,4,16,15,4,FALSE,28,23,52,50,6.99,2.29,2.79,3.29
3/13/2021,Saturday,13,3,2021,9,13,10,1,6,17,7,17,7,8,2,8,7,14,4,11,5,6,FALSE,32,32,48,40,6.99,2.29,2.79,3.29
3/14/2021,Sunday,14,3,2021,4,28,7,1,7,5,13,12,3,6,5,5,5,8,3,5,3,5,FALSE,39,24,38,24,6.99,2.29,2.79,3.29
3/15/2021,Monday,15,3,2021,8,19,5,5,18,9,18,14,6,6,13,9,7,5,4,9,3,10,FALSE,32,41,64,31,6.99,2.29,2.79,3.29
3/16/2021,Tuesday,16,3,2021,6,2,10,4,15,14,13,15,3,1,3,9,8,11,9,14,5,9,FALSE,18,24,61,48,6.99,2.29,2.79,3.29
3/17/2021,Wednesday,17,3,2021,8,8,5,4,8,19,14,12,1,1,12,7,5,8,3,10,4,5,FALSE,21,26,57,30,6.99,2.29,2.79,3.29
3/18/2021,Thursday,18,3,2021,10,13,9,7,16,11,22,22,7,8,13,11,10,4,5,14,1,5,FALSE,32,49,78,29,6.99,2.29,2.79,3.29
3/19/2021,Friday,19,3,2021,10,39,17,7,9,11,20,19,5,9,13,6,7,18,9,15,14,9,FALSE,66,40,66,65,6.99,2.29,2.79,3.29
3/20/2021,Saturday,20,3,2021,6,41,9,3,20,13,15,19,2,3,14,6,9,1,7,10,3,3,FALSE,56,34,70,24,6.99,2.29,2.79,3.29
3/21/2021,Sunday,21,3,2021,7,18,11,1,10,3,8,13,5,6,1,5,6,1,4,10,7,3,FALSE,36,23,35,25,6.99,2.29,2.79,3.29
3/22/2021,Monday,22,3,2021,7,20,9,3,8,17,7,20,5,4,6,5,8,6,9,5,11,9,FALSE,36,28,55,40,6.99,2.29,2.79,3.29
3/23/2021,Tuesday,23,3,2021,6,13,15,1,5,14,15,19,6,4,11,8,9,7,7,12,8,5,FALSE,34,38,54,39,6.99,2.29,2.79,3.29
3/24/2021,Wednesday,24,3,2021,5,31,10,2,20,18,9,14,6,3,4,5,8,11,4,6,7,7,FALSE,46,26,63,35,6.99,2.29,2.79,3.29
3/25/2021,Thursday,25,3,2021,6,35,18,1,25,12,8,20,11,10,14,9,8,2,11,9,2,2,FALSE,59,52,66,26,6.99,2.29,2.79,3.29
3/26/2021,Friday,26,3,2021,7,37,15,5,24,6,10,14,2,12,13,10,6,12,7,10,1,10,FALSE,59,43,59,40,6.99,2.29,2.79,3.29
3/27/2021,Saturday,27,3,2021,7,10,9,3,16,10,14,15,6,1,5,6,8,4,1,10,3,5,FALSE,26,26,58,23,6.99,2.29,2.79,3.29
3/28/2021,Sunday,28,3,2021,7,2,4,4,9,4,13,12,6,1,4,5,4,2,6,8,4,3,FALSE,13,20,42,23,6.99,2.29,2.79,3.29
3/29/2021,Monday,29,3,2021,7,28,10,3,5,11,16,18,4,1,3,5,5,14,8,8,10,4,FALSE,45,18,53,44,6.99,2.29,2.79,3.29
3/30/2021,Tuesday,30,3,2021,8,34,7,5,12,16,8,11,6,4,1,5,7,9,6,7,12,7,FALSE,49,23,52,41,6.99,2.29,2.79,3.29
3/31/2021,Wednesday,31,3,2021,6,31,8,2,16,7,10,14,7,7,3,6,5,3,5,13,12,4,FALSE,45,28,49,37,6.99,2.29,2.79,3.29
4/1/2021,Thursday,1,4,2021,6,18,16,4,14,17,8,19,1,8,4,8,6,12,5,9,1,2,FALSE,40,27,62,29,6.99,2.29,2.79,3.29
4/2/2021,Friday,2,4,2021,7,19,14,6,26,21,8,20,6,8,7,8,6,10,5,15,4,6,FALSE,40,35,81,40,6.99,2.29,2.79,3.29
4/3/2021,Saturday,3,4,2021,8,14,8,5,13,9,9,11,4,5,4,8,6,14,3,13,3,3,FALSE,30,27,47,36,6.99,2.29,2.79,3.29
4/4/2021,Sunday,4,4,2021,5,25,4,2,8,8,8,13,1,3,5,5,6,5,6,5,3,3,FALSE,34,20,39,22,6.99,2.29,2.79,3.29
4/5/2021,Monday,5,4,2021,9,11,9,2,23,19,18,11,2,8,14,8,8,1,8,7,3,3,FALSE,29,40,73,22,6.99,2.29,2.79,3.29
4/6/2021,Tuesday,6,4,2021,9,23,10,3,10,8,12,11,2,7,11,6,5,8,2,12,13,7,FALSE,42,31,44,42,6.99,2.29,2.79,3.29
4/7/2021,Wednesday,7,4,2021,8,11,14,2,24,9,7,10,7,1,2,6,7,9,5,5,10,6,FALSE,33,23,52,35,6.99,2.29,2.79,3.29
4/8/2021,Thursday,8,4,2021,10,35,17,6,27,7,15,23,5,7,14,10,8,9,11,11,1,2,FALSE,62,44,78,34,6.99,2.29,2.79,3.29
4/9/2021,Friday,9,4,2021,10,41,11,1,25,17,19,15,7,2,5,6,8,12,11,13,5,10,FALSE,62,28,77,51,6.99,2.29,2.79,3.29
4/10/2021,Saturday,10,4,2021,6,22,13,4,6,19,15,12,7,4,8,5,7,11,7,12,13,5,FALSE,41,31,56,48,6.99,2.29,2.79,3.29
4/11/2021,Sunday,11,4,2021,6,28,8,4,12,9,12,9,6,3,7,4,4,1,3,4,9,4,FALSE,42,24,46,21,6.99,2.29,2.79,3.29
4/12/2021,Monday,12,4,2021,7,33,13,3,16,12,11,13,2,7,6,5,9,11,4,12,10,8,FALSE,53,29,55,45,6.99,2.29,2.79,3.29
4/13/2021,Tuesday,13,4,2021,5,14,5,4,20,13,8,19,9,6,10,9,5,13,7,11,11,8,FALSE,24,39,64,50,6.99,2.29,2.79,3.29
4/14/2021,Wednesday,14,4,2021,7,25,9,5,11,11,13,15,5,2,3,8,9,11,3,6,4,3,FALSE,41,27,55,27,6.99,2.29,2.79,3.29
4/15/2021,Thursday,15,4,2021,6,38,13,3,15,16,22,18,7,6,13,6,7,9,4,6,1,2,FALSE,57,39,74,22,6.99,2.29,2.79,3.29
4/16/2021,Friday,16,4,2021,7,41,14,3,16,12,20,15,7,6,15,10,11,15,6,10,17,4,FALSE,62,49,66,52,6.99,2.29,2.79,3.29
4/17/2021,Saturday,17,4,2021,5,33,8,5,21,11,18,19,3,6,2,6,5,9,6,6,2,8,FALSE,46,22,74,31,6.99,2.29,2.79,3.29
4/18/2021,Sunday,18,4,2021,4,10,8,1,9,11,10,13,5,1,2,4,3,10,6,5,7,3,FALSE,22,15,44,31,6.99,2.29,2.79,3.29
4/19/2021,Monday,19,4,2021,7,35,7,2,18,5,6,18,7,8,1,10,7,5,1,7,1,8,FALSE,49,33,49,22,6.99,2.29,2.79,3.29
4/20/2021,Tuesday,20,4,2021,7,3,10,2,16,19,13,15,7,3,1,7,5,2,7,13,6,4,FALSE,20,23,65,32,6.99,2.29,2.79,3.29
4/21/2021,Wednesday,21,4,2021,6,16,10,4,12,17,7,12,5,5,2,7,5,14,8,8,3,7,FALSE,32,24,52,40,6.99,2.29,2.79,3.29
4/22/2021,Thursday,22,4,2021,10,6,13,3,24,11,16,13,2,8,16,6,10,9,6,6,8,7,FALSE,29,42,67,36,6.99,2.29,2.79,3.29
4/23/2021,Friday,23,4,2021,10,25,10,2,18,14,13,18,4,4,4,7,10,10,2,14,6,1,FALSE,45,29,65,33,6.99,2.29,2.79,3.29
4/24/2021,Saturday,24,4,2021,7,11,11,5,15,5,10,10,10,6,14,8,7,7,4,8,8,8,FALSE,29,45,45,35,6.99,2.29,2.79,3.29
4/25/2021,Sunday,25,4,2021,5,13,10,1,14,4,8,11,4,3,7,7,6,8,4,11,5,4,FALSE,28,27,38,32,6.99,2.29,2.79,3.29
4/26/2021,Monday,26,4,2021,7,26,6,3,19,13,12,16,8,6,8,9,8,13,9,11,4,2,FALSE,39,39,63,39,6.99,2.29,2.79,3.29
4/27/2021,Tuesday,27,4,2021,8,4,13,6,22,16,16,13,8,3,12,8,8,5,2,12,5,5,FALSE,25,39,73,29,6.99,2.29,2.79,3.29
4/28/2021,Wednesday,28,4,2021,8,30,12,6,17,7,5,13,5,2,11,9,6,8,4,12,5,2,FALSE,50,33,48,31,6.99,2.29,2.79,3.29
4/29/2021,Thursday,29,4,2021,10,22,17,5,10,12,15,12,1,5,13,9,10,7,6,17,13,9,FALSE,49,38,54,52,6.99,2.29,2.79,3.29
4/30/2021,Friday,30,4,2021,11,2,18,2,26,20,8,18,7,4,9,8,8,14,10,13,6,8,FALSE,31,36,74,51,6.99,2.29,2.79,3.29
5/1/2021,Saturday,1,5,2021,7,9,10,5,22,11,7,18,7,4,6,10,9,4,8,8,9,7,FALSE,26,36,63,36,6.99,2.29,2.79,3.29
5/2/2021,Sunday,2,5,2021,3,16,6,2,8,10,8,8,6,5,5,3,6,1,1,4,6,4,FALSE,25,25,36,16,6.99,2.29,2.79,3.29
5/3/2021,Monday,3,5,2021,7,20,8,2,12,10,8,10,2,5,5,7,5,6,6,9,10,1,FALSE,35,24,42,32,6.99,2.29,2.79,3.29
5/4/2021,Tuesday,4,5,2021,7,19,10,4,5,8,8,14,2,4,7,5,6,8,6,7,3,3,FALSE,36,24,39,27,6.99,2.29,2.79,3.29
5/5/2021,Wednesday,5,5,2021,8,29,11,1,15,20,10,21,1,7,5,6,8,4,6,13,7,3,TRUE,48,27,67,33,6.99,2.29,2.79,3.29
5/6/2021,Thursday,6,5,2021,8,27,12,7,13,20,16,13,6,8,6,9,7,14,9,14,9,1,FALSE,47,36,69,47,6.99,2.29,2.79,3.29
5/7/2021,Friday,7,5,2021,7,13,13,6,30,23,16,23,2,6,14,11,12,8,2,8,12,1,FALSE,33,45,98,31,6.99,2.29,2.79,3.29
5/8/2021,Saturday,8,5,2021,6,33,11,6,11,6,12,16,3,8,1,9,7,13,2,5,9,4,FALSE,50,28,51,33,6.99,2.29,2.79,3.29
5/9/2021,Sunday,9,5,2021,6,21,9,1,9,5,5,8,1,2,8,6,3,9,5,6,9,1,FALSE,36,20,28,30,6.99,2.29,2.79,3.29
5/10/2021,Monday,10,5,2021,9,5,12,2,21,18,5,15,4,7,4,9,8,7,9,7,6,2,FALSE,26,32,61,31,6.99,2.29,2.79,3.29
5/11/2021,Tuesday,11,5,2021,5,5,10,1,7,9,5,14,3,3,3,8,6,8,3,9,11,1,FALSE,20,23,36,32,6.99,2.29,2.79,3.29
5/12/2021,Wednesday,12,5,2021,7,21,11,3,17,16,5,17,9,5,2,6,9,1,7,7,3,6,FALSE,39,31,58,24,6.99,2.29,2.79,3.29
5/13/2021,Thursday,13,5,2021,11,15,10,1,17,22,9,18,2,10,2,6,7,6,4,6,1,5,FALSE,36,27,67,22,6.99,2.29,2.79,3.29
5/14/2021,Friday,14,5,2021,6,5,6,3,25,19,20,18,8,7,9,7,9,9,7,15,5,10,FALSE,17,40,85,46,6.99,2.29,2.79,3.29
5/15/2021,Saturday,15,5,2021,9,19,13,2,10,6,10,17,3,3,1,6,5,11,3,9,13,5,FALSE,41,18,45,41,6.99,2.29,2.79,3.29
5/16/2021,Sunday,16,5,2021,6,27,8,1,6,12,5,9,6,3,5,4,4,9,1,4,4,3,FALSE,41,22,33,21,6.99,2.29,2.79,3.29
5/17/2021,Monday,17,5,2021,8,25,13,6,11,9,15,12,4,9,10,7,9,3,6,6,3,8,FALSE,46,39,53,26,6.99,2.29,2.79,3.29
5/18/2021,Tuesday,18,5,2021,8,13,12,6,22,5,14,16,4,8,6,6,9,5,3,13,13,6,FALSE,33,33,63,40,6.99,2.29,2.79,3.29
5/19/2021,Wednesday,19,5,2021,6,11,14,2,7,8,6,17,9,6,1,7,7,14,1,5,1,6,FALSE,31,30,40,27,6.99,2.29,2.79,3.29
5/20/2021,Thursday,20,5,2021,9,41,9,1,25,14,14,17,4,11,12,9,11,1,6,17,7,3,FALSE,59,47,71,34,6.99,2.29,2.79,3.29
5/21/2021,Friday,21,5,2021,8,14,6,2,27,23,23,23,8,3,14,10,9,11,10,9,16,7,FALSE,28,44,98,53,6.99,2.29,2.79,3.29
5/22/2021,Saturday,22,5,2021,7,20,11,5,14,17,12,12,1,9,8,8,5,4,8,14,1,7,FALSE,38,31,60,34,6.99,2.29,2.79,3.29
5/23/2021,Sunday,23,5,2021,5,20,8,4,5,11,8,8,5,4,3,5,6,4,5,8,6,1,FALSE,33,23,36,24,6.99,2.29,2.79,3.29
5/24/2021,Monday,24,5,2021,5,19,9,2,7,7,12,12,2,9,8,7,7,3,3,5,10,3,FALSE,33,33,40,24,6.99,2.29,2.79,3.29
5/25/2021,Tuesday,25,5,2021,8,21,13,2,22,13,16,10,6,4,8,5,6,14,8,6,14,6,FALSE,42,29,63,48,6.99,2.29,2.79,3.29
5/26/2021,Wednesday,26,5,2021,8,11,11,4,14,12,14,13,8,5,5,6,6,2,4,10,11,9,FALSE,30,30,57,36,6.99,2.29,2.79,3.29
5/27/2021,Thursday,27,5,2021,10,27,16,1,24,11,6,17,7,2,17,11,9,15,9,15,1,10,FALSE,53,46,59,50,6.99,2.29,2.79,3.29
5/28/2021,Friday,28,5,2021,10,6,10,5,27,12,19,13,4,3,2,11,11,17,4,17,15,9,FALSE,26,31,76,62,6.99,2.29,2.79,3.29
5/29/2021,Saturday,29,5,2021,9,24,14,2,9,18,13,11,1,1,14,6,6,7,3,12,7,8,FALSE,47,28,53,37,6.99,2.29,2.79,3.29
5/30/2021,Sunday,30,5,2021,5,16,9,4,7,13,7,8,3,3,3,6,5,8,1,5,1,6,FALSE,30,20,39,21,6.99,2.29,2.79,3.29
5/31/2021,Monday,31,5,2021,8,10,6,6,15,5,5,12,4,2,2,9,8,5,8,6,11,9,FALSE,24,25,43,39,6.99,2.29,2.79,3.29
6/1/2021,Tuesday,1,6,2021,7,22,14,3,23,9,8,16,8,2,9,9,6,10,8,5,7,8,FALSE,43,34,59,38,6.99,2.29,2.79,3.29
6/2/2021,Wednesday,2,6,2021,5,20,13,1,21,8,9,12,6,1,2,7,9,10,9,13,3,5,FALSE,38,25,51,40,6.99,2.29,2.79,3.29
6/3/2021,Thursday,3,6,2021,11,1,10,1,26,21,13,17,9,2,3,9,11,18,7,11,7,8,FALSE,22,34,78,51,6.99,2.29,2.79,3.29
6/4/2021,Friday,4,6,2021,8,9,6,7,16,18,14,23,8,5,3,9,8,4,2,8,8,6,FALSE,23,33,78,28,6.99,2.29,2.79,3.29
6/5/2021,Saturday,5,6,2021,7,4,12,3,11,19,13,15,2,6,1,6,8,2,1,13,1,1,FALSE,23,23,61,18,6.99,2.29,2.79,3.29
6/6/2021,Sunday,6,6,2021,4,1,10,3,13,3,12,12,6,5,6,5,4,7,5,10,1,3,FALSE,15,26,43,26,6.99,2.29,2.79,3.29
6/7/2021,Monday,7,6,2021,5,14,14,3,18,11,18,10,6,7,8,9,6,6,4,9,13,1,FALSE,33,36,60,33,6.99,2.29,2.79,3.29
6/8/2021,Tuesday,8,6,2021,7,13,8,5,7,11,10,19,2,7,2,5,9,10,7,7,5,1,FALSE,28,25,52,30,6.99,2.29,2.79,3.29
6/9/2021,Wednesday,9,6,2021,6,23,13,2,6,12,14,14,1,4,2,7,5,6,4,12,6,3,FALSE,42,19,48,31,6.99,2.29,2.79,3.29
6/10/2021,Thursday,10,6,2021,11,26,12,3,22,20,15,20,1,6,6,6,10,4,1,6,11,9,FALSE,49,29,80,31,6.99,2.29,2.79,3.29
6/11/2021,Friday,11,6,2021,8,19,8,4,12,17,10,16,1,4,15,10,11,16,10,6,17,1,FALSE,35,41,59,50,6.99,2.29,2.79,3.29
6/12/2021,Saturday,12,6,2021,5,29,11,2,10,18,11,15,4,1,13,7,8,9,9,7,1,6,FALSE,45,33,56,32,6.99,2.29,2.79,3.29
6/13/2021,Sunday,13,6,2021,4,10,9,4,12,10,5,12,3,6,10,4,4,1,6,7,9,1,FALSE,23,27,43,24,6.99,2.29,2.79,3.29
6/14/2021,Monday,14,6,2021,8,22,10,1,11,15,8,11,9,7,11,8,8,3,9,6,4,8,FALSE,40,43,46,30,6.99,2.29,2.79,3.29
6/15/2021,Tuesday,15,6,2021,6,32,9,6,9,8,14,12,1,10,14,9,9,13,4,5,10,5,FALSE,47,43,49,37,6.99,2.29,2.79,3.29
6/16/2021,Wednesday,16,6,2021,8,14,6,5,11,17,8,18,3,4,4,7,6,1,9,13,8,6,FALSE,28,24,59,37,6.99,2.29,2.79,3.29
6/17/2021,Thursday,17,6,2021,9,15,16,7,7,23,11,17,3,6,3,10,10,9,5,16,12,10,FALSE,40,32,65,52,6.99,2.29,2.79,3.29
6/18/2021,Friday,18,6,2021,10,24,16,3,27,18,25,15,10,6,9,12,11,2,2,15,10,4,FALSE,50,48,88,33,6.99,2.29,2.79,3.29
6/19/2021,Saturday,19,6,2021,6,31,6,3,17,10,13,18,2,7,9,8,5,11,3,14,14,3,FALSE,43,31,61,45,6.99,2.29,2.79,3.29
6/20/2021,Sunday,20,6,2021,3,28,8,1,15,13,7,12,4,6,9,5,5,8,2,4,2,4,FALSE,39,29,48,20,6.99,2.29,2.79,3.29
6/21/2021,Monday,21,6,2021,8,3,6,5,26,13,5,13,4,8,4,5,7,12,1,7,12,7,FALSE,17,28,62,39,6.99,2.29,2.79,3.29
6/22/2021,Tuesday,22,6,2021,9,28,9,2,6,19,10,13,6,7,13,6,8,4,6,9,2,3,FALSE,46,40,50,24,6.99,2.29,2.79,3.29
6/23/2021,Wednesday,23,6,2021,7,23,9,2,9,18,13,16,5,1,4,6,5,3,4,11,4,4,FALSE,39,21,58,26,6.99,2.29,2.79,3.29
6/24/2021,Thursday,24,6,2021,7,38,9,5,27,8,11,13,11,7,11,7,10,18,8,17,2,2,FALSE,54,46,64,47,6.99,2.29,2.79,3.29
6/25/2021,Friday,25,6,2021,9,15,15,7,13,23,12,21,10,10,5,9,5,15,9,9,1,10,FALSE,39,39,76,44,6.99,2.29,2.79,3.29
6/26/2021,Saturday,26,6,2021,7,13,12,5,15,13,7,13,1,7,9,6,9,9,1,9,11,9,FALSE,32,32,53,39,6.99,2.29,2.79,3.29
6/27/2021,Sunday,27,6,2021,6,1,6,2,11,5,9,8,2,1,8,4,6,7,7,4,2,1,FALSE,13,21,35,21,6.99,2.29,2.79,3.29
6/28/2021,Monday,28,6,2021,8,37,5,4,21,9,13,12,1,9,9,9,9,4,8,8,7,5,FALSE,50,37,59,32,6.99,2.29,2.79,3.29
6/29/2021,Tuesday,29,6,2021,9,37,5,2,20,11,14,19,6,3,3,8,5,3,1,12,13,1,FALSE,51,25,66,30,6.99,2.29,2.79,3.29
6/30/2021,Wednesday,30,6,2021,7,2,5,5,16,9,16,13,3,9,2,5,8,10,9,9,13,8,FALSE,14,27,59,49,6.99,2.29,2.79,3.29
7/1/2021,Thursday,1,7,2021,7,41,6,6,10,17,10,20,1,5,12,10,8,14,6,15,1,7,FALSE,54,36,63,43,6.99,2.29,2.79,3.29
7/2/2021,Friday,2,7,2021,8,31,11,1,28,14,9,12,7,11,8,10,5,4,1,6,2,3,FALSE,50,41,64,16,6.99,2.29,2.79,3.29
7/3/2021,Saturday,3,7,2021,8,12,8,2,20,13,15,16,5,8,12,8,5,5,4,14,1,2,FALSE,28,38,66,26,6.99,2.29,2.79,3.29
7/4/2021,Sunday,4,7,2021,4,8,12,1,18,10,14,15,7,7,3,7,4,6,7,12,8,4,TRUE,24,28,58,37,6.99,2.29,2.79,3.29
7/5/2021,Monday,5,7,2021,5,23,7,4,19,7,9,17,2,4,12,10,10,7,4,8,5,7,FALSE,35,38,56,31,6.99,2.29,2.79,3.29
7/6/2021,Tuesday,6,7,2021,9,20,11,4,17,19,18,12,8,9,2,6,5,13,3,14,9,9,FALSE,40,30,70,48,6.99,2.29,2.79,3.29
7/7/2021,Wednesday,7,7,2021,8,7,12,4,10,19,13,10,5,4,13,7,9,5,5,12,3,9,FALSE,27,38,56,34,6.99,2.29,2.79,3.29
7/8/2021,Thursday,8,7,2021,10,34,12,7,7,16,25,22,11,1,13,11,9,8,2,14,17,7,FALSE,56,45,77,48,6.99,2.29,2.79,3.29
7/9/2021,Friday,9,7,2021,6,29,17,1,20,11,16,11,5,7,10,7,8,5,10,7,15,2,FALSE,52,37,59,39,6.99,2.29,2.79,3.29
7/10/2021,Saturday,10,7,2021,5,28,5,2,21,11,18,16,4,3,9,8,9,5,2,7,7,6,FALSE,38,33,68,27,6.99,2.29,2.79,3.29
7/11/2021,Sunday,11,7,2021,5,12,8,3,18,9,9,12,3,2,4,5,6,4,4,10,6,1,FALSE,25,20,51,25,6.99,2.29,2.79,3.29
7/12/2021,Monday,12,7,2021,9,20,14,6,18,14,10,11,6,5,9,5,5,9,7,13,6,2,FALSE,43,30,59,37,6.99,2.29,2.79,3.29
7/13/2021,Tuesday,13,7,2021,10,17,7,6,19,14,10,13,4,3,12,7,6,6,7,7,14,3,FALSE,34,32,62,37,6.99,2.29,2.79,3.29
7/14/2021,Wednesday,14,7,2021,6,7,12,2,16,20,13,10,8,9,6,8,8,10,1,12,14,5,FALSE,25,39,61,42,6.99,2.29,2.79,3.29
7/15/2021,Thursday,15,7,2021,9,19,10,4,15,19,15,16,11,7,6,8,9,17,9,10,9,1,FALSE,38,41,69,46,6.99,2.29,2.79,3.29
7/16/2021,Friday,16,7,2021,10,31,15,7,25,24,16,14,4,3,14,10,7,13,11,13,17,6,FALSE,56,38,86,60,6.99,2.29,2.79,3.29
7/17/2021,Saturday,17,7,2021,5,23,5,3,19,8,15,10,7,5,3,9,7,1,7,9,12,5,FALSE,33,31,55,34,6.99,2.29,2.79,3.29
7/18/2021,Sunday,18,7,2021,6,15,5,1,15,7,4,8,4,6,5,7,6,8,6,8,1,3,FALSE,26,28,35,26,6.99,2.29,2.79,3.29
7/19/2021,Monday,19,7,2021,6,9,10,6,8,12,8,18,9,8,14,8,10,12,4,8,8,3,FALSE,25,49,52,35,6.99,2.29,2.79,3.29
7/20/2021,Tuesday,20,7,2021,6,39,13,2,12,5,12,14,2,6,9,5,7,7,8,9,5,7,FALSE,58,29,45,36,6.99,2.29,2.79,3.29
7/21/2021,Wednesday,21,7,2021,7,20,6,2,12,15,17,13,3,5,4,5,8,16,3,5,7,7,FALSE,33,25,59,38,6.99,2.29,2.79,3.29
7/22/2021,Thursday,22,7,2021,11,41,6,7,23,12,22,16,6,6,13,11,6,13,1,16,1,1,FALSE,58,42,80,32,6.99,2.29,2.79,3.29
7/23/2021,Friday,23,7,2021,6,19,17,5,17,23,6,18,6,1,8,8,10,16,10,13,6,9,FALSE,42,33,69,54,6.99,2.29,2.79,3.29
7/24/2021,Saturday,24,7,2021,5,32,8,4,22,7,16,15,7,2,12,9,5,11,6,11,1,3,FALSE,45,35,64,32,6.99,2.29,2.79,3.29
7/25/2021,Sunday,25,7,2021,5,5,5,3,4,6,13,10,5,3,2,6,6,2,7,7,8,2,FALSE,15,22,36,26,6.99,2.29,2.79,3.29
7/26/2021,Monday,26,7,2021,5,15,8,2,21,15,9,15,8,6,11,7,9,7,3,10,14,6,FALSE,28,41,62,40,6.99,2.29,2.79,3.29
7/27/2021,Tuesday,27,7,2021,6,29,7,2,13,9,12,17,1,7,2,5,8,2,7,5,8,6,FALSE,42,23,53,28,6.99,2.29,2.79,3.29
7/28/2021,Wednesday,28,7,2021,7,31,14,3,9,6,6,14,1,1,13,7,6,14,9,11,4,4,FALSE,52,28,38,42,6.99,2.29,2.79,3.29
7/29/2021,Thursday,29,7,2021,6,24,7,7,6,14,8,17,4,9,13,11,10,13,11,16,4,6,FALSE,37,47,52,50,6.99,2.29,2.79,3.29
7/30/2021,Friday,30,7,2021,6,41,8,2,11,23,22,15,1,1,1,7,8,9,8,11,2,4,FALSE,55,18,73,34,6.99,2.29,2.79,3.29
7/31/2021,Saturday,31,7,2021,8,12,11,6,8,6,12,13,1,8,6,7,6,1,3,14,5,3,FALSE,31,28,45,26,6.99,2.29,2.79,3.29
8/1/2021,Sunday,1,8,2021,3,13,9,1,6,6,9,12,6,3,4,6,6,9,2,8,1,6,FALSE,25,25,34,26,6.99,2.29,2.79,3.29
8/2/2021,Monday,2,8,2021,8,30,14,6,19,14,16,14,1,7,2,8,5,2,2,14,9,5,FALSE,52,23,69,32,6.99,2.29,2.79,3.29
8/3/2021,Tuesday,3,8,2021,8,29,6,2,12,16,13,12,9,6,14,6,9,9,1,9,5,1,FALSE,43,44,55,25,6.99,2.29,2.79,3.29
8/4/2021,Wednesday,4,8,2021,5,20,11,3,22,9,11,15,2,9,14,6,8,9,2,10,6,9,FALSE,36,39,60,36,6.99,2.29,2.79,3.29
8/5/2021,Thursday,5,8,2021,7,15,13,1,21,22,16,20,10,2,3,11,6,9,6,7,2,7,FALSE,35,32,80,31,6.99,2.29,2.79,3.29
